chrom,start,end,dose,strength_tier,young,middle,old
chr15,96694429,96694732,10nM,weak,0,0,0
chr15,97216758,97217099,10nM,weak,0,0,1
chr15,97399357,97399580,10nM,weak,0,0,0
chr15,99326311,99326515,10nM,weak,0,0,0
chr15,99736825,99737089,10nM,weak,0,0,0
chr15,99906790,99907080,10nM,weak,0,0,0
chr15,100208447,100208742,10nM,weak,0,0,0
chr15,100448814,100449281,10nM,weak,0,0,0
chr15,100844928,100845168,10nM,weak,0,0,0
chr15,100874465,100874883,10nM,weak,0,0,0
chr15,100987120,100987429,10nM,weak,0,0,0
chr15,101234345,101234543,10nM,weak,0,0,0
chr16,162690,162879,10nM,weak,0,0,0
chr16,843824,844064,10nM,weak,0,0,0
chr16,872718,872956,10nM,weak,0,0,0
chr16,1056890,1057134,10nM,weak,0,0,0
chr16,1191324,1191511,10nM,weak,0,0,0
chr16,1197533,1197743,10nM,weak,0,0,0
chr16,2017995,2018300,10nM,weak,0,0,0
chr16,2789948,2790221,10nM,weak,0,0,0
chr16,2790995,2791242,10nM,weak,0,0,0
chr16,3965219,3965408,10nM,weak,0,0,0
chr16,5323246,5323520,10nM,weak,0,0,0
chr16,5443268,5443451,10nM,weak,0,1,0
chr16,5552755,5552951,10nM,weak,0,0,0
chr16,8342257,8342516,10nM,weak,0,0,0
chr16,9778311,9778494,10nM,weak,0,0,0
chr16,10502299,10502492,10nM,weak,1,0,0
chr16,10638292,10638497,10nM,weak,0,0,0
chr16,11165949,11166364,10nM,weak,0,0,0
chr16,11183133,11183332,10nM,weak,0,0,0
chr16,11274079,11274356,10nM,weak,0,0,0
chr16,11418264,11418522,10nM,weak,0,0,0
chr16,12764921,12765203,10nM,weak,0,0,0
chr16,13497148,13497370,10nM,weak,0,0,0
chr16,14233356,14233539,10nM,weak,0,1,0
chr16,14345635,14345859,10nM,weak,0,0,0
chr16,16101421,16101917,10nM,weak,0,0,0
chr16,16922929,16923130,10nM,weak,0,1,0
chr16,17288433,17288685,10nM,weak,0,0,0
chr16,19980049,19980232,10nM,weak,0,0,0
chr16,20020234,20020509,10nM,weak,0,0,0
chr16,20673856,20674137,10nM,weak,0,0,0
chr16,20719045,20719494,10nM,weak,0,0,0
chr16,21104547,21104813,10nM,weak,0,0,0
chr16,21610760,21611038,10nM,weak,0,0,0
chr16,22728766,22729119,10nM,weak,0,0,0
chr16,23226646,23226852,10nM,weak,0,0,0
chr16,23267590,23267838,10nM,weak,0,0,0
chr16,23381353,23381667,10nM,weak,0,1,0
chr16,23404250,23404470,10nM,weak,0,0,0
chr16,23540343,23540526,10nM,weak,0,0,0
chr16,24405741,24405934,10nM,weak,0,0,0
chr16,24951827,24952038,10nM,weak,0,0,0
chr16,29175558,29175750,10nM,weak,0,0,0
chr16,29202423,29202706,10nM,weak,0,0,0
chr16,30821357,30821624,10nM,weak,0,0,0
chr16,31531077,31531285,10nM,weak,0,0,0
chr16,31531887,31532128,10nM,weak,0,0,0
chr16,32902716,32902907,10nM,weak,0,0,0
chr16,48815123,48815400,10nM,weak,0,0,0
chr16,49741992,49742228,10nM,weak,0,0,0
chr16,50960608,50960912,10nM,weak,0,0,0
chr16,52192187,52192480,10nM,weak,0,0,0
chr16,52332354,52332571,10nM,weak,0,0,0
chr16,52575645,52575977,10nM,weak,0,0,0
chr16,52725592,52725844,10nM,weak,0,0,0
chr16,53741511,53741719,10nM,weak,0,0,0
chr16,53755127,53755380,10nM,weak,0,0,0
chr16,54649892,54650163,10nM,weak,0,0,0
chr16,54891822,54892041,10nM,weak,0,0,0
chr16,55272859,55273097,10nM,weak,0,0,0
chr16,57501747,57501936,10nM,weak,0,1,0
chr16,58384124,58384474,10nM,weak,0,0,0
chr16,58471326,58471576,10nM,weak,0,0,0
chr16,61640935,61641157,10nM,weak,0,0,0
chr16,64944309,64944778,10nM,weak,0,0,0
chr16,65304516,65304781,10nM,weak,0,0,0
chr16,65483059,65483292,10nM,weak,0,0,0
chr16,65679872,65680122,10nM,weak,0,0,0
chr16,65778471,65778772,10nM,weak,0,0,0
chr16,65831787,65832063,10nM,weak,0,0,0
chr16,65896379,65896681,10nM,weak,0,0,0
chr16,65959653,65959836,10nM,weak,0,0,0
chr16,66258839,66259040,10nM,weak,0,0,0
chr16,67324037,67324265,10nM,weak,0,0,0
chr16,67418448,67418669,10nM,weak,0,1,0
chr16,67594797,67595010,10nM,weak,0,0,0
chr16,67735199,67735411,10nM,weak,0,0,0
chr16,67960264,67960471,10nM,weak,0,0,0
chr16,67979505,67979850,10nM,weak,0,0,0
chr16,69732510,69732693,10nM,weak,0,0,0
chr16,69775170,69775413,10nM,weak,0,0,0
chr16,69779799,69780049,10nM,weak,0,0,0
chr16,71409853,71410149,10nM,weak,0,0,0
chr16,73663212,73663475,10nM,weak,0,0,0
chr16,75594566,75594783,10nM,weak,0,0,0
chr16,75705955,75706151,10nM,weak,0,0,0
chr16,75821181,75821432,10nM,weak,0,0,0
chr16,75838577,75838849,10nM,weak,0,0,0
chr16,75993855,75994112,10nM,weak,0,0,0
chr16,75996714,75996946,10nM,weak,0,0,0
chr16,76222123,76222331,10nM,weak,0,0,0
chr16,76878458,76878749,10nM,weak,0,0,0
chr16,77470794,77471031,10nM,weak,0,0,0
chr16,77757942,77758275,10nM,weak,1,0,0
chr16,78291047,78291276,10nM,weak,0,0,0
chr16,79204589,79204779,10nM,weak,0,0,0
chr16,79250276,79250515,10nM,weak,0,0,0
chr16,79253004,79253275,10nM,weak,0,0,0
chr16,80250771,80250955,10nM,weak,0,0,0
chr16,80485664,80485897,10nM,weak,0,0,0
chr16,80851684,80851953,10nM,weak,0,0,0
chr16,81462782,81462972,10nM,weak,0,0,0
chr16,81838829,81839044,10nM,weak,0,0,0
chr16,82060157,82060360,10nM,weak,0,0,0
chr16,82071535,82071735,10nM,weak,0,0,0
chr16,82083950,82084300,10nM,weak,0,0,0
chr16,82105565,82105842,10nM,weak,0,0,0
chr16,82129960,82130173,10nM,weak,0,1,0
chr16,82266051,82266341,10nM,weak,0,0,0
chr16,84546910,84547119,10nM,weak,0,0,0
chr16,84881357,84881665,10nM,weak,0,0,1
chr16,85318727,85318968,10nM,weak,0,0,0
chr16,86215328,86215561,10nM,weak,0,0,0
chr16,86216341,86216524,10nM,weak,0,0,0
chr16,88168389,88168579,10nM,weak,0,0,0
chr16,88975105,88975288,10nM,weak,0,0,0
chr16,89552849,89553085,10nM,weak,0,0,0
chr17,2178491,2178729,10nM,weak,0,0,0
chr17,3732241,3732498,10nM,weak,0,0,0
chr17,3739991,3740238,10nM,weak,0,0,0
chr17,3850733,3850916,10nM,weak,0,0,0
chr17,3939152,3939382,10nM,weak,0,0,1
chr17,3988816,3989040,10nM,weak,0,0,0
chr17,4311049,4311252,10nM,weak,0,0,1
chr17,4680913,4681152,10nM,weak,0,0,0
chr17,5777274,5777487,10nM,weak,0,0,0
chr17,6765753,6765952,10nM,weak,0,0,0
chr17,6796127,6796334,10nM,weak,0,0,0
chr17,7959670,7959955,10nM,weak,0,0,0
chr17,8982642,8983011,10nM,weak,0,0,0
chr17,10216025,10216328,10nM,weak,0,1,0
chr17,10390343,10390672,10nM,weak,0,0,0
chr17,13187769,13187958,10nM,weak,0,0,0
chr17,13321584,13321869,10nM,weak,0,0,0
chr17,13746657,13746964,10nM,weak,0,0,0
chr17,14006625,14006841,10nM,weak,0,0,0
chr17,15194801,15195096,10nM,weak,0,0,0
chr17,15754898,15755191,10nM,weak,0,1,0
chr17,16672096,16672435,10nM,weak,0,1,0
chr17,16939054,16939313,10nM,weak,0,0,0
chr17,17075540,17075723,10nM,weak,0,0,0
chr17,17514459,17514663,10nM,weak,0,0,0
chr17,17604957,17605277,10nM,weak,0,0,0
chr17,19538794,19539023,10nM,weak,0,0,1
chr17,19647105,19647294,10nM,weak,0,0,0
chr17,19680438,19680757,10nM,weak,0,1,0
chr17,20609693,20609915,10nM,weak,0,0,0
chr17,22342778,22342961,10nM,weak,0,0,0
chr17,27522102,27522298,10nM,weak,0,0,0
chr17,28017847,28018119,10nM,weak,0,0,1
chr17,28125719,28126016,10nM,weak,0,0,0
chr17,28188908,28189146,10nM,weak,0,0,0
chr17,30398404,30398679,10nM,weak,0,0,0
chr17,30398985,30399356,10nM,weak,0,0,0
chr17,30551794,30552157,10nM,weak,0,0,0
chr17,30917893,30918120,10nM,weak,0,0,0
chr17,32104375,32104558,10nM,weak,0,0,0
chr17,32303022,32303249,10nM,weak,0,0,0
chr17,34365269,34365565,10nM,weak,0,0,0
chr17,35663904,35664094,10nM,weak,0,0,0
chr17,35980028,35980346,10nM,weak,0,1,0
chr17,38286935,38287141,10nM,weak,0,0,0
chr17,38506302,38506532,10nM,weak,0,0,0
chr17,38507842,38508028,10nM,weak,0,0,0
chr17,38912306,38912534,10nM,weak,0,0,0
chr17,39380327,39380582,10nM,weak,0,0,0
chr17,40339411,40339614,10nM,weak,0,0,0
chr17,40507451,40507651,10nM,weak,0,0,0
chr17,42284063,42284264,10nM,weak,0,1,0
chr17,42862576,42862762,10nM,weak,0,0,0
chr17,44258848,44259044,10nM,weak,0,0,0
chr17,44655634,44655864,10nM,weak,0,0,1
chr17,48536661,48537004,10nM,weak,0,0,0
chr17,48799311,48799586,10nM,weak,0,0,0
chr17,49122055,49122257,10nM,weak,0,0,0
chr17,49449889,49450072,10nM,weak,0,0,0
chr17,51522685,51523037,10nM,weak,0,0,0
chr17,51703839,51704039,10nM,weak,0,0,0
chr17,56229801,56229988,10nM,weak,0,0,0
chr17,56277893,56278076,10nM,weak,0,0,0
chr17,56315980,56316163,10nM,weak,0,0,0
chr17,56425710,56425903,10nM,weak,0,0,0
chr17,56511686,56511889,10nM,weak,0,0,0
chr17,56864136,56864323,10nM,weak,0,0,0
chr17,56972319,56972574,10nM,weak,0,0,0
chr17,57316305,57316498,10nM,weak,0,0,1
chr17,62782927,62783165,10nM,weak,0,0,0
chr17,62948357,62948558,10nM,weak,0,0,0
chr17,63482319,63482546,10nM,weak,0,1,0
chr17,64683642,64683856,10nM,weak,0,0,1
chr17,65160594,65160809,10nM,weak,0,0,0
chr17,65298084,65298405,10nM,weak,0,0,0
chr17,65333519,65333796,10nM,weak,0,0,0
chr17,66888731,66889007,10nM,weak,0,0,0
chr17,67371010,67371263,10nM,weak,0,0,0
chr17,68319351,68319576,10nM,weak,0,0,0
chr17,68339617,68339957,10nM,weak,0,0,0
chr17,68390240,68390528,10nM,weak,0,0,0
chr17,70271606,70271852,10nM,weak,0,0,0
chr17,70497661,70497897,10nM,weak,0,0,0
chr17,70720247,70720462,10nM,weak,0,0,0
chr17,71543594,71543886,10nM,weak,0,0,0
chr17,72089197,72089380,10nM,weak,0,0,0
chr17,72234006,72234231,10nM,weak,0,0,0
chr17,72380356,72380551,10nM,weak,0,0,0
chr17,72493044,72493283,10nM,weak,0,0,0
chr17,72712779,72713011,10nM,weak,0,0,0
chr17,72766719,72766947,10nM,weak,0,0,0
chr17,73442993,73443241,10nM,weak,0,0,0
chr17,73634643,73634836,10nM,weak,0,0,0
chr17,73635721,73635922,10nM,weak,0,0,0
chr17,73936512,73936726,10nM,weak,0,0,0
chr17,74574800,74575096,10nM,weak,0,1,0
chr17,74715169,74715402,10nM,weak,0,0,0
chr17,74981163,74981352,10nM,weak,0,1,0
chr17,75574076,75574290,10nM,weak,0,0,0
chr17,76024831,76025069,10nM,weak,0,0,0
chr17,76532291,76532522,10nM,weak,0,0,0
chr17,76532891,76533156,10nM,weak,0,0,0
chr17,77119770,77120084,10nM,weak,0,0,0
chr17,77311925,77312164,10nM,weak,0,0,0
chr17,77795801,77796111,10nM,weak,0,0,0
chr17,78571334,78571560,10nM,weak,0,0,0
chr17,79011693,79011888,10nM,weak,0,0,0
chr17,79393678,79393922,10nM,weak,0,0,0
chr17,80085971,80086218,10nM,weak,0,0,0
chr17,80906647,80906884,10nM,weak,0,0,0
chr17,81480647,81480830,10nM,weak,0,0,0
chr17,82048655,82048873,10nM,weak,0,0,0
chr17,82113867,82114335,10nM,weak,0,0,1
chr17,82346573,82346913,10nM,weak,0,0,0
chr17,82390713,82390946,10nM,weak,0,0,0
chr17,82552560,82552828,10nM,weak,0,0,0
chr17,82621325,82621508,10nM,weak,0,1,0
chr17,82923380,82923609,10nM,weak,0,0,0
chr18,339622,339805,10nM,weak,0,0,0
chr18,839569,839766,10nM,weak,0,0,0
chr18,851674,851890,10nM,weak,0,1,0
chr18,2237817,2238046,10nM,weak,0,0,0
chr18,2264575,2264767,10nM,weak,0,0,0
chr18,3150243,3150528,10nM,weak,0,1,0
chr18,3284570,3284772,10nM,weak,0,0,0
chr18,3405149,3405371,10nM,weak,0,1,0
chr18,5078703,5078949,10nM,weak,0,0,0
chr18,5292812,5292999,10nM,weak,0,0,0
chr18,5635296,5635506,10nM,weak,0,0,0
chr18,5639487,5639710,10nM,weak,0,0,0
chr18,7751051,7751249,10nM,weak,0,0,0
chr18,8320637,8320902,10nM,weak,0,0,0
chr18,8321512,8321732,10nM,weak,0,0,0
chr18,8380601,8380867,10nM,weak,0,0,0
chr18,8958001,8958277,10nM,weak,0,0,0
chr18,9017929,9018138,10nM,weak,0,0,0
chr18,10028211,10028485,10nM,weak,0,0,0
chr18,10070429,10070664,10nM,weak,0,0,0
chr18,10096924,10097128,10nM,weak,0,0,0
chr18,10193837,10194215,10nM,weak,0,0,0
chr18,10259955,10260292,10nM,weak,0,0,0
chr18,11132755,11132988,10nM,weak,0,0,0
chr18,11496514,11496758,10nM,weak,0,0,0
chr18,13250805,13250988,10nM,weak,0,0,0
chr18,13296794,13296997,10nM,weak,0,0,0
chr18,13480690,13481061,10nM,weak,0,0,0
chr18,14170415,14170775,10nM,weak,0,0,0
chr18,21251496,21251846,10nM,weak,0,1,0
chr18,21265675,21265894,10nM,weak,0,0,0
chr18,21453638,21453859,10nM,weak,0,0,0
chr18,21550595,21550805,10nM,weak,0,0,0
chr18,22040384,22040818,10nM,weak,0,0,0
chr18,22220290,22220473,10nM,weak,0,0,0
chr18,22336475,22336667,10nM,weak,0,0,0
chr18,22346936,22347149,10nM,weak,0,0,0
chr18,22456362,22456561,10nM,weak,0,0,0
chr18,22458291,22458486,10nM,weak,0,0,0
chr18,23013827,23014010,10nM,weak,0,1,0
chr18,25040022,25040351,10nM,weak,0,0,0
chr18,26685606,26685789,10nM,weak,0,0,0
chr18,27040931,27041114,10nM,weak,0,0,0
chr18,27481849,27482097,10nM,weak,0,0,0
chr18,29004175,29004409,10nM,weak,0,0,0
chr18,32345622,32345936,10nM,weak,0,0,0
chr18,32635379,32635579,10nM,weak,0,0,0
chr18,32920981,32921228,10nM,weak,0,0,0
chr18,32921452,32921640,10nM,weak,0,0,0
chr18,33586160,33586357,10nM,weak,0,0,0
chr18,35874213,35874443,10nM,weak,0,0,0
chr18,36404110,36404404,10nM,weak,0,0,0
chr18,39620271,39620516,10nM,weak,0,0,0
chr18,39623550,39623733,10nM,weak,0,0,0
chr18,39637440,39637662,10nM,weak,0,0,0
chr18,42112269,42112453,10nM,weak,0,0,0
chr18,44741156,44741341,10nM,weak,0,0,0
chr18,44798750,44798945,10nM,weak,0,0,0
chr18,44840013,44840234,10nM,weak,0,0,0
chr18,45367368,45367662,10nM,weak,0,0,0
chr18,45415316,45415504,10nM,weak,0,0,0
chr18,45426973,45427172,10nM,weak,0,0,0
chr18,45565737,45565997,10nM,weak,0,0,0
chr18,45628968,45629165,10nM,weak,0,0,0
chr18,45666647,45666848,10nM,weak,0,0,0
chr18,46473345,46473584,10nM,weak,0,0,0
chr18,47471140,47471323,10nM,weak,0,0,0
chr18,47909664,47909966,10nM,weak,0,0,0
chr18,48643408,48643604,10nM,weak,0,0,0
chr18,48685068,48685301,10nM,weak,0,1,0
chr18,50487452,50487693,10nM,weak,0,0,0
chr18,52439496,52439807,10nM,weak,0,0,0
chr18,54166648,54166931,10nM,weak,0,0,0
chr18,54492272,54492544,10nM,weak,0,0,0
chr18,54554959,54555267,10nM,weak,0,0,0
chr18,54617195,54617389,10nM,weak,0,0,0
chr18,54952171,54952375,10nM,weak,0,0,0
chr18,55034904,55035209,10nM,weak,0,0,0
chr18,55506069,55506262,10nM,weak,0,0,0
chr18,57250415,57250601,10nM,weak,0,0,0
chr18,57728273,57728491,10nM,weak,0,0,0
chr18,59459927,59460128,10nM,weak,0,0,0
chr18,59606243,59606584,10nM,weak,0,0,0
chr18,60619490,60619685,10nM,weak,0,1,0
chr18,61799124,61799330,10nM,weak,0,0,0
chr18,61910162,61910355,10nM,weak,0,0,0
chr18,61922739,61923105,10nM,weak,0,0,0
chr18,62331574,62331779,10nM,weak,0,0,0
chr18,62993211,62993470,10nM,weak,0,0,0
chr18,63024831,63025111,10nM,weak,0,0,0
chr18,63230918,63231113,10nM,weak,0,0,0
chr18,69659478,69659777,10nM,weak,0,0,0
chr18,70127367,70127640,10nM,weak,0,0,0
chr18,73011676,73011965,10nM,weak,0,0,0
chr18,74013085,74013289,10nM,weak,0,0,0
chr18,75859767,75860039,10nM,weak,0,0,0
chr18,76411799,76412070,10nM,weak,0,0,0
chr18,77022124,77022328,10nM,weak,0,0,0
chr18,77380080,77380273,10nM,weak,0,0,0
chr18,77676633,77676896,10nM,weak,0,0,0
chr18,77752156,77752352,10nM,weak,0,0,0
chr18,78622266,78622470,10nM,weak,0,0,0
chr18,78671632,78672028,10nM,weak,0,0,0
chr18,78847898,78848083,10nM,weak,0,0,0
chr18,78966478,78966712,10nM,weak,0,0,0
chr18,79296852,79297479,10nM,weak,0,0,0
chr19,412920,413103,10nM,weak,0,0,0
chr19,1782727,1782920,10nM,weak,0,0,0
chr19,2516845,2517161,10nM,weak,0,0,0
chr19,2664415,2664650,10nM,weak,0,0,0
chr19,3736354,3736655,10nM,weak,0,1,0
chr19,5021135,5021389,10nM,weak,0,1,1
chr19,6492590,6492842,10nM,weak,1,0,0
chr19,9004251,9004503,10nM,weak,0,0,0
chr19,9074943,9075209,10nM,weak,0,0,0
chr19,9224943,9225183,10nM,weak,0,1,0
chr19,9741663,9741908,10nM,weak,0,0,0
chr19,11860618,11860941,10nM,weak,0,0,0
chr19,14636566,14636856,10nM,weak,0,1,0
chr19,14790350,14790608,10nM,weak,0,0,0
chr19,15780531,15780825,10nM,weak,0,0,0
chr19,18696073,18696257,10nM,weak,0,0,0
chr19,18951665,18951852,10nM,weak,0,0,0
chr19,19051765,19051967,10nM,weak,0,0,0
chr19,19059358,19059593,10nM,weak,0,0,0
chr19,19597667,19597869,10nM,weak,0,0,0
chr19,21442576,21442759,10nM,weak,0,0,0
chr19,21485705,21485890,10nM,weak,0,0,0
chr19,21492928,21493181,10nM,weak,0,0,0
chr19,21496478,21496698,10nM,weak,0,0,0
chr19,21874134,21874370,10nM,weak,0,0,0
chr19,21874936,21875246,10nM,weak,0,0,0
chr19,21875985,21876319,10nM,weak,0,0,0
chr19,21877520,21877835,10nM,weak,0,1,0
chr19,21891145,21891376,10nM,weak,0,0,0
chr19,21891800,21892073,10nM,weak,0,0,0
chr19,22258233,22258749,10nM,weak,0,0,0
chr19,22348468,22348811,10nM,weak,0,0,0
chr19,22349071,22349254,10nM,weak,0,0,0
chr19,22916128,22916388,10nM,weak,0,0,0
chr19,23063364,23063582,10nM,weak,0,0,0
chr19,23063750,23064053,10nM,weak,0,0,0
chr19,23095477,23095771,10nM,weak,0,0,0
chr19,23308346,23308657,10nM,weak,0,0,0
chr19,23407651,23407847,10nM,weak,0,0,0
chr19,23407948,23408140,10nM,weak,0,0,0
chr19,23458097,23458701,10nM,weak,0,0,0
chr19,23520154,23520349,10nM,weak,0,0,0
chr19,23520662,23520855,10nM,weak,0,0,0
chr19,23523892,23524110,10nM,weak,0,0,0
chr19,23530464,23530687,10nM,weak,0,0,0
chr19,23544547,23544839,10nM,weak,0,0,0
chr19,23561710,23562110,10nM,weak,0,0,0
chr19,24056497,24056708,10nM,weak,0,0,0
chr19,28523691,28523913,10nM,weak,0,0,0
chr19,29005375,29005634,10nM,weak,0,0,0
chr19,29012872,29013065,10nM,weak,0,0,0
chr19,29052218,29052450,10nM,weak,0,0,0
chr19,29097162,29097408,10nM,weak,0,0,0
chr19,29273179,29273371,10nM,weak,0,0,0
chr19,29309822,29310020,10nM,weak,0,0,0
chr19,29482387,29482655,10nM,weak,0,0,0
chr19,29483663,29483915,10nM,weak,0,0,0
chr19,29928758,29928967,10nM,weak,0,0,0
chr19,30084018,30084446,10nM,weak,0,0,0
chr19,30200435,30200649,10nM,weak,0,0,1
chr19,30528529,30528762,10nM,weak,0,0,0
chr19,30671169,30671371,10nM,weak,0,0,0
chr19,30713205,30713416,10nM,weak,0,0,0
chr19,31255505,31255744,10nM,weak,0,0,0
chr19,31613339,31613650,10nM,weak,0,0,0
chr19,31818878,31819197,10nM,weak,0,0,0
chr19,31823287,31823619,10nM,weak,0,0,0
chr19,31896131,31896400,10nM,weak,0,0,0
chr19,32200389,32200692,10nM,weak,0,0,0
chr19,32465201,32465482,10nM,weak,0,0,0
chr19,32808964,32809152,10nM,weak,0,0,0
chr19,32810435,32810676,10nM,weak,0,0,0
chr19,33725741,33725965,10nM,weak,0,0,0
chr19,34655508,34655704,10nM,weak,0,0,0
chr19,34664400,34664587,10nM,weak,0,0,0
chr19,35083511,35083729,10nM,weak,0,0,0
chr19,35334078,35334307,10nM,weak,0,0,0
chr19,35336069,35336451,10nM,weak,0,0,0
chr19,35455692,35455885,10nM,weak,0,0,0
chr19,35498568,35498786,10nM,weak,0,0,0
chr19,35569259,35569670,10nM,weak,0,0,0
chr19,37869726,37870055,10nM,weak,0,0,0
chr19,39941540,39941735,10nM,weak,0,0,0
chr19,40484369,40484634,10nM,weak,0,0,0
chr19,41544682,41544900,10nM,weak,0,0,0
chr19,41547829,41548047,10nM,weak,0,0,0
chr19,46491999,46492260,10nM,weak,0,0,0
chr19,47058733,47059040,10nM,weak,0,0,0
chr19,47886332,47886535,10nM,weak,0,0,0
chr19,50678432,50678699,10nM,weak,0,0,0
chr19,50889758,50890037,10nM,weak,0,0,0
chr19,51067000,51067256,10nM,weak,0,0,0
chr19,51144573,51144769,10nM,weak,0,0,0
chr19,51151449,51151832,10nM,weak,0,0,0
chr19,51524642,51524920,10nM,weak,0,0,0
chr19,56999910,57000278,10nM,weak,0,1,0
chr19,57003724,57003927,10nM,weak,0,0,0
chr19,57028903,57029177,10nM,weak,0,0,0
chr19,57847182,57847459,10nM,weak,0,0,0
chr2,603073,603312,10nM,weak,0,0,0
chr2,703221,703520,10nM,weak,0,0,0
chr2,905396,905687,10nM,weak,0,0,0
chr2,1110125,1110394,10nM,weak,0,0,0
chr2,1694147,1694346,10nM,weak,0,0,0
chr2,1705357,1705885,10nM,weak,0,0,0
chr2,1901033,1901224,10nM,weak,0,0,0
chr2,2539155,2539447,10nM,weak,0,0,0
chr2,3198710,3198939,10nM,weak,0,0,0
chr2,3203970,3204163,10nM,weak,0,0,0
chr2,3673386,3673714,10nM,weak,0,0,0
chr2,3944348,3944547,10nM,weak,0,0,0
chr2,4806754,4806992,10nM,weak,0,0,0
chr2,4931850,4932080,10nM,weak,0,0,0
chr2,5138862,5139153,10nM,weak,0,0,0
chr2,5341838,5342028,10nM,weak,0,0,0
chr2,5910086,5910419,10nM,weak,0,0,0
chr2,5911177,5911475,10nM,weak,0,0,0
chr2,6108096,6108354,10nM,weak,0,0,0
chr2,6906198,6906416,10nM,weak,0,0,0
chr2,7017705,7017987,10nM,weak,0,0,0
chr2,7724288,7724651,10nM,weak,0,0,0
chr2,8107083,8107280,10nM,weak,0,0,0
chr2,8125746,8126140,10nM,weak,0,0,0
chr2,8446796,8446979,10nM,weak,0,0,0
chr2,10170289,10170513,10nM,weak,0,0,0
chr2,10191193,10191466,10nM,weak,0,0,0
chr2,10222626,10222911,10nM,weak,0,0,0
chr2,10228907,10229116,10nM,weak,0,0,0
chr2,11702569,11702817,10nM,weak,0,0,0
chr2,11742901,11743151,10nM,weak,0,0,0
chr2,13117357,13117708,10nM,weak,0,0,0
chr2,13415078,13415315,10nM,weak,0,0,0
chr2,13701390,13701640,10nM,weak,0,0,0
chr2,13985143,13985395,10nM,weak,0,0,0
chr2,14255758,14256121,10nM,weak,0,1,0
chr2,14270080,14270457,10nM,weak,0,0,0
chr2,14393875,14394168,10nM,weak,0,0,0
chr2,14571948,14572132,10nM,weak,0,0,0
chr2,14863553,14863742,10nM,weak,0,0,0
chr2,15038408,15038629,10nM,weak,0,1,0
chr2,15221250,15221433,10nM,weak,0,0,0
chr2,15719706,15719940,10nM,weak,0,0,0
chr2,15933046,15933249,10nM,weak,0,1,0
chr2,16318305,16318512,10nM,weak,0,0,0
chr2,16319796,16320095,10nM,weak,0,0,0
chr2,16325147,16325360,10nM,weak,0,0,0
chr2,16630883,16631263,10nM,weak,0,0,0
chr2,16631621,16631816,10nM,weak,0,0,0
chr2,16719362,16719632,10nM,weak,0,0,0
chr2,18110433,18110623,10nM,weak,0,0,0
chr2,19128195,19128419,10nM,weak,0,0,0
chr2,19299024,19299217,10nM,weak,0,0,0
chr2,20385036,20385262,10nM,weak,0,0,0
chr2,20501904,20502138,10nM,weak,0,0,0
chr2,20508930,20509113,10nM,weak,0,0,0
chr2,24691232,24691445,10nM,weak,0,0,0
chr2,25087752,25087972,10nM,weak,0,1,0
chr2,25278059,25278310,10nM,weak,0,0,0
chr2,26682290,26682618,10nM,weak,0,0,0
chr2,26886220,26886429,10nM,weak,0,0,0
chr2,27795954,27796176,10nM,weak,0,0,0
chr2,28208053,28208351,10nM,weak,0,0,0
chr2,28218320,28218681,10nM,weak,0,0,0
chr2,28361097,28361317,10nM,weak,0,0,0
chr2,29032889,29033136,10nM,weak,0,0,0
chr2,29049698,29049980,10nM,weak,0,0,0
chr2,30007008,30007245,10nM,weak,0,0,0
chr2,30604913,30605096,10nM,weak,0,0,0
chr2,30681601,30681824,10nM,weak,0,0,0
chr2,30944284,30944478,10nM,weak,0,0,0
chr2,31281169,31281384,10nM,weak,0,0,0
chr2,32652962,32653181,10nM,weak,0,0,0
chr2,33070205,33070465,10nM,weak,0,0,0
chr2,36360996,36361212,10nM,weak,0,0,0
chr2,37614996,37615292,10nM,weak,0,0,0
chr2,37866463,37866714,10nM,weak,0,0,0
chr2,37866873,37867190,10nM,weak,0,0,0
chr2,38167934,38168122,10nM,weak,0,1,0
chr2,38251417,38251721,10nM,weak,0,0,0
chr2,38495483,38495714,10nM,weak,0,0,0
chr2,38634632,38634955,10nM,weak,0,0,0
chr2,38896132,38896319,10nM,weak,0,1,0
chr2,39183556,39183812,10nM,weak,0,0,0
chr2,39679999,39680277,10nM,weak,0,0,0
chr2,41143585,41143768,10nM,weak,0,0,0
chr2,41150808,41151015,10nM,weak,0,0,0
chr2,41723735,41723973,10nM,weak,0,0,0
chr2,42394726,42394909,10nM,weak,0,0,0
chr2,42503263,42503460,10nM,weak,0,0,0
chr2,42774190,42774426,10nM,weak,0,0,0
chr2,43249373,43249569,10nM,weak,0,0,1
chr2,43408726,43408920,10nM,weak,0,0,0
chr2,43726167,43726422,10nM,weak,0,0,0
chr2,44743646,44743829,10nM,weak,0,0,0
chr2,44786008,44786217,10nM,weak,0,1,0
chr2,44906870,44907193,10nM,weak,0,0,0
chr2,45726290,45726523,10nM,weak,0,0,0
chr2,45849121,45849339,10nM,weak,0,0,0
chr2,45952834,45953058,10nM,weak,0,0,0
chr2,45973387,45973570,10nM,weak,0,0,0
chr2,46170655,46170841,10nM,weak,0,0,0
chr2,46283644,46283913,10nM,weak,0,0,0
chr2,46342579,46342838,10nM,weak,0,0,0
chr2,47036101,47036524,10nM,weak,0,0,0
chr2,48500860,48501095,10nM,weak,0,1,0
chr2,48673758,48674100,10nM,weak,0,0,0
