"chrom","start","end","nearest_alu_subfamily","distance","set","dose","overlaps_alu"
"chr16",79037536,79037941,"AluSq2",612,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",80615758,80616115,"AluSg4",868,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",82137217,82137633,"AluSz",1717,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",82152625,82152932,"AluSg4",48,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",84724595,84724917,"AluSq2",470,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",85147306,85147757,"AluSc",87,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",85282232,85282688,"AluSc",0,"SetB_v2_ER_H3K27ac_PROseq","1nM",TRUE
"chr16",85288178,85288619,"AluSx",0,"SetB_v2_ER_H3K27ac_PROseq","1nM",TRUE
"chr16",85288915,85289299,"AluSx",651,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",85306124,85306454,"AluSz",9,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",85311298,85311507,"AluJr",1776,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",85311913,85312157,"AluJr",2391,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",85472658,85472874,"FRAM",785,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",85475319,85475581,"AluJb",225,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",85491688,85492249,"AluJr",964,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",85520924,85521331,"AluSq2",203,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",85746334,85746662,"AluSx1",0,"SetB_v2_ER_H3K27ac_PROseq","1nM",TRUE
"chr16",85753403,85753782,"AluJb",55,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",86193838,86194090,"AluJr",2583,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",87790015,87790254,"AluSx",493,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",87807020,87807264,"AluSx",468,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",88760849,88761048,"FLAM_C",2349,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",88763388,88763853,"FLAM_C",0,"SetB_v2_ER_H3K27ac_PROseq","1nM",TRUE
"chr16",88923833,88924149,"AluSx1",3250,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",88927074,88927641,"AluJr",4713,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",88928261,88928813,"AluJr",3541,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr16",89153963,89154214,"AluJb",1061,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",4533718,4534009,"AluSx1",4026,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",4534332,4534638,"AluSx1",4640,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",5313930,5314130,"AluSx",105,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",5883917,5884125,"AluSq2",120,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",6676103,6676378,"AluSq2",2141,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",7351863,7352088,"AluSx3",955,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",7951767,7952071,"AluSx",318,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",7957721,7958044,"AluSg4",66,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",13182641,13183332,"AluSx3",1517,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",16922865,16923114,"AluSz",2945,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",27247450,27247683,"AluSx1",928,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",27332494,27332786,"AluSz",492,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",28498039,28498271,"AluJr",4513,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",28499851,28500221,"AluJr",2563,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",28525376,28525672,"AluSc8",2525,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",28532916,28533189,"AluSx",2279,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",28536791,28537417,"AluSx",1029,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",31566500,31566919,"AluJr",0,"SetB_v2_ER_H3K27ac_PROseq","1nM",TRUE
"chr17",31655041,31655353,"AluYk2",163,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",39812561,39812767,"AluY",50,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",40311305,40311570,"FLAM_C",3633,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",40314620,40314809,"FLAM_C",394,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",40322285,40322619,"AluSx1",2352,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",40448684,40449014,"FLAM_C",326,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",40549318,40549503,"AluY",4010,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",40552551,40552778,"AluJb",3123,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",40576069,40576594,"AluJr4",213,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",40582327,40582568,"AluJb",1505,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",40686177,40686495,"AluSx",0,"SetB_v2_ER_H3K27ac_PROseq","1nM",TRUE
"chr17",40687176,40687796,"AluSp",178,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",40701085,40701375,"AluJo",25,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",41416001,41416267,"AluSx",620,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",41505966,41506234,"AluJb",5749,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",41506685,41507034,"AluJb",4949,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",41525685,41525896,"AluY",64,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",41536019,41536286,"AluSq2",1635,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",41793263,41793491,"AluSz",635,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",44218184,44218362,"AluJo",4751,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",45043153,45043555,"AluSz6",0,"SetB_v2_ER_H3K27ac_PROseq","1nM",TRUE
"chr17",45124562,45125031,"AluSz",0,"SetB_v2_ER_H3K27ac_PROseq","1nM",TRUE
"chr17",45901135,45901432,"AluSz",641,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",47674048,47674331,"AluJr",521,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",47693151,47693458,"AluSq2",1281,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",49887692,49887902,"AluSx",572,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",50266876,50267066,"AluJo",4272,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",50317280,50317629,"AluJo",65,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",50652734,50653038,"AluSq2",26,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",50655793,50656056,"AluSx",44,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",50944331,50944843,"AluJr4",453,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",50948227,50948486,"AluSz6",268,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",50950030,50950311,"AluSx",832,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",56173874,56174212,"AluJr",114,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",57085616,57085975,"AluY",1370,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",57286619,57286819,"AluJr",3477,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",57340578,57340999,"AluYj4",2102,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",57342858,57343278,"AluSg",1551,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",57357411,57358047,"AluSx1",1238,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",57375777,57376147,"AluY",776,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",57834156,57834473,"AluSx1",1480,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",57899827,57900138,"AluSq2",1754,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",57955630,57955852,"AluSx",1200,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",58640374,58640562,"AluSx",56,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",59332233,59332467,"AluSx",3088,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",61399310,61399655,"AluJr",12239,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",61401895,61402385,"AluJr",14824,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",61403419,61403632,"AluSq2",14628,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",61414875,61415119,"AluSq2",3141,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",61450227,61450454,"AluSz",865,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",61723120,61723646,"AluSc8",780,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",62804829,62805094,"AluSz",554,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",64074160,64074504,"AluJr",218,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",64131892,64132128,"AluSq4",43,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",66952240,66952652,"FRAM",776,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",67391062,67391369,"AluSx1",109,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",67411496,67411802,"AluSg7",399,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",67467549,67467915,"AluSx",198,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",68292244,68292494,"AluJb",2938,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",68328932,68329159,"AluSx",770,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",72177051,72177259,"AluSp",1400,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",72517821,72518077,"AluJb",1305,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",72617950,72618320,"AluY",656,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",74744857,74745091,"AluJb",1132,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",74758300,74758597,"AluSx",1723,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",74760644,74761018,"AluSx1",1530,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",74769751,74770152,"FLAM_C",2990,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",74982700,74982907,"AluSz",87,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",75084137,75084332,"AluSx1",246,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",75549444,75549646,"AluSx",675,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",77126515,77126798,"AluSx",355,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",77283354,77283581,"AluJo",494,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",77286335,77286760,"AluSx",638,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",77287003,77287285,"AluSx",1306,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",78421126,78421759,"AluJb",743,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",79812987,79813299,"AluSx",7335,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",79844576,79844781,"AluSp",1516,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",79893188,79893398,"AluJb",1811,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",79992478,79992698,"AluSq10",1714,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",80030757,80031038,"AluSg",1847,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",80047229,80047579,"AluSx1",85,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",80068443,80068880,"AluSx",112,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",80394688,80394972,"AluJo",1157,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",82103721,82104213,"AluY",318,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",82234908,82235141,"AluY",770,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",82522066,82522253,"AluJo",0,"SetB_v2_ER_H3K27ac_PROseq","1nM",TRUE
"chr17",82522066,82522253,"AluJo",0,"SetB_v2_ER_H3K27ac_PROseq","1nM",TRUE
"chr17",82614011,82614476,"AluJo",1090,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",82888899,82889376,"AluSz",1933,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",82892990,82893326,"AluSz6",990,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",83180995,83181254,"AluY",10393,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr17",83189778,83190013,"AluY",19176,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",111409,111705,"AluSq",1178,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",3045513,3045717,"AluSz",114,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",3689080,3689549,"AluJo",546,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",5410640,5410840,"AluSz",1365,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",5787957,5788277,"AluSz",409,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",6510127,6510374,"AluSc",893,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",9757659,9758107,"AluJr",1079,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",9802159,9802354,"AluJo",39,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",9804089,9804481,"AluJb",505,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",9808542,9808841,"AluJb",565,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",10122035,10122584,"AluSx1",1360,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",10132008,10132385,"AluSz",4613,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",11268998,11269301,"AluSx1",575,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",13223584,13223918,"AluY",550,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",13394954,13395431,"AluJo",1050,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",13539794,13540162,"AluSz",970,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",13808795,13809144,"AluSz6",606,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",21330080,21330449,"AluSz6",735,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",22254351,22254644,"FLAM_C",0,"SetB_v2_ER_H3K27ac_PROseq","1nM",TRUE
"chr18",23257870,23258111,"AluSx1",1095,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",23626711,23626915,"AluSz6",1640,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",23627104,23627645,"AluSz6",910,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",23629438,23629886,"AluSx4",130,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",25111704,25111912,"AluSx1",643,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",25168676,25168912,"AluSz",9705,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",26575450,26575682,"AluJr4",1862,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",26745432,26745647,"AluSx4",2028,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",32769964,32770276,"AluJo",11681,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",36099386,36099646,"AluJr",189,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",44918063,44918373,"AluSc",975,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",45802683,45803020,"AluSz",142,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",46113795,46114253,"AluSz",420,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",48123944,48124268,"AluSx1",3312,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",48308233,48308508,"AluSc",388,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",48453516,48453724,"AluJr",1489,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",48548298,48548538,"AluY",3255,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",48974658,48974918,"AluSq",1378,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",48982979,48983311,"AluSc5",247,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",48990849,48991238,"AluJo",1311,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",48996990,48997249,"AluSx1",246,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",49021625,49021880,"AluJr",272,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",57141680,57141990,"AluSc8",8065,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",57793687,57794033,"AluSx",608,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",57794371,57794624,"AluSx",17,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",59952767,59952971,"AluSc",0,"SetB_v2_ER_H3K27ac_PROseq","1nM",TRUE
"chr18",59954320,59954563,"AluSq2",606,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",63132591,63132769,"AluSx1",551,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",63155678,63155956,"AluSx1",5497,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",63156231,63156428,"AluSx1",6050,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",63225752,63226061,"AluJb",1279,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",63241386,63241947,"AluJb",1099,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",63254712,63255168,"AluSz",147,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",63257338,63257637,"AluSz",823,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",63265310,63265549,"AluSq2",1242,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",74242654,74243051,"AluSp",664,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",74283787,74284074,"AluSq2",0,"SetB_v2_ER_H3K27ac_PROseq","1nM",TRUE
"chr18",74546803,74547019,"AluSx1",2064,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",76857550,76857805,"AluSx1",1069,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",77043335,77043697,"AluSx1",4770,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",77054766,77055062,"AluY",2763,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",77055201,77055384,"AluY",2441,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",78892863,78893112,"AluSx1",9548,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",78893588,78893901,"AluSx1",10273,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",78894139,78894356,"AluSx1",10824,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",79062898,79063152,"AluJb",425,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr18",79405267,79405719,"AluSx",1728,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",1166847,1167148,"AluJo",244,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",1181567,1182180,"AluY",174,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",1185649,1185921,"AluSx",42,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",1513135,1513650,"AluSx",431,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",2489335,2489543,"AluSx",561,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",2520237,2520446,"AluSx",38,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",2525024,2525339,"AluSx1",477,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",2576197,2576548,"AluJr",0,"SetB_v2_ER_H3K27ac_PROseq","1nM",TRUE
"chr19",2579098,2579523,"AluSx",759,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",3387709,3387942,"AluSx1",185,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",3389996,3390276,"AluSp",0,"SetB_v2_ER_H3K27ac_PROseq","1nM",TRUE
"chr19",3606311,3606613,"AluJb",3191,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",4536750,4537063,"AluSx",44,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",4538432,4538642,"AluY",567,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",4539916,4540157,"AluJb",353,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",4970810,4971092,"AluSx1",2098,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",4971717,4971935,"AluSx1",1255,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",4991641,4991910,"AluJo",177,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",4992024,4992271,"AluJb",180,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",7904175,7904413,"AluSg7",1517,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",10501960,10502155,"AluSx1",118,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",11696766,11697071,"AluJr",0,"SetB_v2_ER_H3K27ac_PROseq","1nM",TRUE
"chr19",14118867,14119054,"AluSq2",1781,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",15488568,15488973,"AluSq",164,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",15562947,15563190,"AluY",110,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",15934984,15935256,"AluSx1",3849,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",16463965,16464260,"AluY",546,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",18489178,18489400,"AluJb",1685,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",18832609,18833062,"AluJb",1096,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",19063264,19063601,"AluSz",2258,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",22426682,22427005,"AluSc8",1285,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",23400329,23400812,"AluSx",51,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",23402134,23402510,"AluSz",849,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",23822905,23823192,"FLAM_C",1391,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",29671391,29671675,"AluSx",129,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",30698511,30699001,"AluSx",206,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",33541708,33542222,"AluSg",150,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",33580364,33580691,"AluSx1",333,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",33629571,33629800,"AluSz",2161,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",33879816,33880143,"AluJo",197,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",35000347,35000614,"AluSx",989,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",35317429,35317820,"AluJo",36,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",35319131,35319357,"AluJo",151,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",37730820,37731259,"AluSz",294,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",37966786,37967025,"AluSg7",233,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",38298925,38299607,"AluJo",0,"SetB_v2_ER_H3K27ac_PROseq","1nM",TRUE
"chr19",38321614,38321950,"AluSx1",585,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",38681511,38681701,"AluSz6",126,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",38683635,38683915,"AluSg",1025,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",39130384,39130735,"FLAM_A",1178,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",39144414,39144611,"FRAM",374,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",39150982,39151282,"FLAM_C",247,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",39409548,39409767,"AluYk11",3279,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",40249808,40249994,"AluSp",227,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",40466073,40466482,"AluSq2",1599,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
"chr19",40920923,40921823,"AluSz6",1553,"SetB_v2_ER_H3K27ac_PROseq","1nM",FALSE
